"Kernel Name","forward_sweep_warp(const unsigned char *, const long *, const unsigned char *, const unsigned char *, const long *, int, const wave_seed *, int *, int *, int *, int *, unsigned long long *, int *, unsigned char *, const short *, const short *, int)",
"Address","Source","Warp Stall Sampling (All Samples)","Warp Stall Sampling (Not-issued Samples)","# Samples","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Divergent Branches","Address Space","Access Operation","Access Size","L1 Tag Requests Global","L1 Conflicts Shared N-Way","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","L2 Theoretical Sectors Global Excessive","L2 Theoretical Sectors Global","L2 Theoretical Sectors Global Ideal","L2 Explicit Evict Policies","L2 Explicit Hit Policy Evict First","L2 Explicit Hit Policy Evict Last","L2 Explicit Hit Policy Evict Normal","L2 Explicit Hit Policy Evict Normal Demote","L2 Explicit Miss Policy Evict First","L2 Explicit Miss Policy Evict Normal","stall_barrier","stall_branch_resolving","stall_dispatch","stall_drain","stall_imc","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_branch_resolving (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_imc (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)"
"0x7efd87260230","      SHF.R.S32.HI R19, RZ, 0x1f, R18 ","19","1","19","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","2","0","0","0","0","5","0","0","0","0","5","4","0","0","0","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0x7efd87260240","      IMAD.WIDE R16, R0, 0x1000, R18 ","12","0","12","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","1","2","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87260250","      IADD3 R16, P0, P1, R16, c[0x0][0x1c8], -R28 ","8","0","8","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87260260","      IADD3.X R17, R17, c[0x0][0x1cc], ~R29, P0, P1 ","9","1","9","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","3","0","0","0","0","2","1","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0x7efd87260270","      LDG.E.U8 R12, [R16.64] ","4","1","4","518037","518037","518037","1","1","0","Global","Load","8","518037","0","0","0","0","0","518037","518037","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7efd87260280","      IMAD.WIDE R18, R18, 0x4, R24 ","1","0","1","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87260290","      LDG.E R32, [R18.64] ","5","1","5","518037","518037","518037","1","1","0","Global","Load","32","518037","0","0","0","0","0","518037","518037","","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0x7efd872602a0","      ISETP.NE.AND P0, PT, R12, 0x2, PT ","77","43","77","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","3","0","0","0","68","1","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","43","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd872602b0","@!P0  BRA 0x7efd87260310 ","13","5","13","518037","518037","0","1","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"0x7efd872602c0","      ISETP.NE.AND P0, PT, R12, 0x1, PT ","5","3","5","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0x7efd872602d0","@P0   BRA 0x7efd87260330 ","14","1","14","518037","518037","517976","1","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2","1","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7efd872602e0","      STS [0x2c], RZ ","6","3","6","61","61","61","1","1","0","Shared","Store","32","0","1","0","61","61","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0x7efd872602f0","      IMAD.MOV.U32 R8, RZ, RZ, R15 ","0","0","0","61","61","61","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87260300","      BRA 0x7efd87260330 ","0","0","0","61","61","61","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87260310","      STS [0x2c], RZ ","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87260320","      IMNMX R30, R15, R30, !PT ","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87260330","      LDS R12, [0x14] ","12","1","12","518037","518037","518037","1","1","0","Shared","Load","32","0","1","0","518037","518037","0","0","0","-","0","0","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87260340","      ISETP.NE.AND P1, PT, R7, 0x1, PT ","0","0","0","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87260350","      ISETP.GT.AND P0, PT, R32, R12, PT ","21","2","21","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","1","14","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"0x7efd87260360","@!P0  BRA 0x7efd872603f0 ","16","3","16","518037","518037","338402","1","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0x7efd87260370","      IMAD.IADD R12, R32, 0x1, R15 ","4","2","4","179635","179635","179635","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7efd87260380","      STS [0x1c], R32 ","0","0","0","179635","179635","179635","1","1","0","Shared","Store","32","0","1","0","179635","179635","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87260390","      SHF.R.S32.HI R31, RZ, 0x1, R12 ","2","0","2","179635","179635","179635","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd872603a0","      STS [0x20], R32 ","1","0","1","179635","179635","179635","1","1","0","Shared","Store","32","0","1","0","179635","179635","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd872603b0","      IMAD.MOV.U32 R12, RZ, RZ, R32 ","0","0","0","179635","179635","179635","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd872603c0","      STS [0x24], R31 ","1","0","1","179635","179635","179635","1","1","0","Shared","Store","32","0","1","0","179635","179635","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd872603d0","      STS [0x18], R31 ","3","0","3","179635","179635","179635","1","1","0","Shared","Store","32","0","1","0","179635","179635","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd872603e0","      STS [0x14], R32 ","2","0","2","179635","179635","179635","1","1","0","Shared","Store","32","0","1","0","179635","179635","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd872603f0","@!P1  BRA 0x7efd872606d0 ","4","1","4","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"0x7efd87260400","      LDG.E.U8 R33, [R16.64+-0x1] ","4","1","4","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7efd87260410","      LDG.E R32, [R18.64+-0x4] ","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87260420","      IADD3 R31, R15, -0x1, RZ ","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87260430","      ISETP.NE.AND P0, PT, R33, 0x2, PT ","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87260440","@!P0  BRA 0x7efd872604a0 ","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87260450","      ISETP.NE.AND P0, PT, R33, 0x1, PT ","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87260460","@P0   BRA 0x7efd872604c0 ","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87260470","      STS [0x2c], RZ ","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87260480","      IMAD.MOV.U32 R8, RZ, RZ, R31 ","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87260490","      BRA 0x7efd872604c0 ","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd872604a0","      STS [0x2c], RZ ","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd872604b0","      IMNMX R30, R31, R30, !PT ","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd872604c0","      ISETP.GT.AND P0, PT, R32, R12, PT ","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd872604d0","      ISETP.NE.AND P1, PT, R7, 0x2, PT ","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd872604e0","@!P0  BRA 0x7efd87260570 ","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd872604f0","      IMAD.IADD R7, R31, 0x1, R32 ","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87260500","      STS [0x1c], R32 ","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87260510","      IMAD.MOV.U32 R12, RZ, RZ, R32 ","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87260520","      SHF.R.S32.HI R7, RZ, 0x1, R7 ","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87260530","      STS [0x20], R32 ","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87260540","      STS [0x24], R7 ","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87260550","      STS [0x18], R7 ","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87260560","      STS [0x14], R32 ","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87260570","@!P1  BRA 0x7efd872606d0 ","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87260580","      LDG.E.U8 R16, [R16.64+-0x2] ","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87260590","      LDG.E R18, [R18.64+-0x8] ","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd872605a0","      IADD3 R7, R15, -0x2, RZ ","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd872605b0","      ISETP.NE.AND P0, PT, R16, 0x2, PT ","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd872605c0","@!P0  BRA 0x7efd87260620 ","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd872605d0","      ISETP.NE.AND P0, PT, R16, 0x1, PT ","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd872605e0","@P0   BRA 0x7efd87260640 ","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd872605f0","      STS [0x2c], RZ ","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87260600","      IMAD.MOV.U32 R8, RZ, RZ, R7 ","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87260610","      BRA 0x7efd87260640 ","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87260620","      STS [0x2c], RZ ","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87260630","      IMNMX R30, R7, R30, !PT ","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87260640","      ISETP.GT.AND P0, PT, R18, R12, PT ","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
